t,x (m),y (m),z (m) 
25.5503,-0.084,-0.0051,-0.1108
25.5703,-0.0837,-0.0053,-0.1108
25.5903,-0.0837,-0.0053,-0.1108
25.6103,-0.0829,-0.0069,-0.1104
25.6303,-0.0829,-0.0084,-0.1094
25.6503,-0.0831,-0.0101,-0.1086
25.6703,-0.0832,-0.0123,-0.1082
25.6903,-0.0834,-0.0152,-0.1075
25.7103,-0.084,-0.0178,-0.1069
25.7303,-0.0846,-0.0211,-0.1061
25.7503,-0.0865,-0.0232,-0.1059
25.7703,-0.0875,-0.0233,-0.1065
25.7903,-0.089,-0.0236,-0.1056
25.8103,-0.0903,-0.0236,-0.1031
25.8303,-0.0903,-0.0236,-0.1031
25.8503,-0.0903,-0.0236,-0.1031
25.8703,-0.0903,-0.0236,-0.1031
25.8904,-0.0903,-0.0236,-0.1031
25.9104,-0.0903,-0.0236,-0.1031
25.9304,-0.0903,-0.0236,-0.1031
25.9504,-0.0903,-0.0236,-0.1031
25.9704,-0.0903,-0.0236,-0.1031
25.9904,-0.0903,-0.0236,-0.1031
26.0104,-0.0903,-0.0236,-0.1031
26.0304,-0.0903,-0.0236,-0.1031
26.0504,-0.0903,-0.0236,-0.1031
26.0704,-0.0903,-0.0236,-0.1031
26.0904,-0.0903,-0.0236,-0.1031
26.1104,-0.0903,-0.0236,-0.1031
26.1304,-0.0973,-0.0205,-0.1003
26.1504,-0.0959,-0.0202,-0.1015
26.1704,-0.0947,-0.0201,-0.1029
26.1904,-0.0933,-0.0208,-0.1049
26.2104,-0.0916,-0.0209,-0.1059
26.2304,-0.0905,-0.0209,-0.1075
26.2504,-0.0894,-0.0207,-0.1087
26.2704,-0.0885,-0.0198,-0.111
26.2904,-0.0872,-0.0197,-0.1132
26.3104,-0.0871,-0.0193,-0.1119
26.3304,-0.0875,-0.0198,-0.1092
26.3504,-0.0881,-0.0199,-0.1048
26.3704,-0.0899,-0.0181,-0.1016
26.3904,-0.0913,-0.0169,-0.1044
26.4104,-0.0937,-0.0155,-0.1022
26.4304,-0.0956,-0.0148,-0.098
26.4504,-0.0972,-0.0148,-0.0963
26.4704,-0.0972,-0.0148,-0.0963
26.4904,-0.0972,-0.0148,-0.0963
26.5104,-0.1021,-0.0135,-0.0979
26.5304,-0.1034,-0.0134,-0.0989
26.5504,-0.1034,-0.0134,-0.0989
26.5704,-0.1049,-0.0135,-0.1015
26.5904,-0.1052,-0.0145,-0.1019
26.6104,-0.1051,-0.0138,-0.1006
26.6304,-0.1047,-0.0128,-0.0994
26.6504,-0.1046,-0.0119,-0.0978
26.6704,-0.1046,-0.0119,-0.0978
26.6904,-0.105,-0.0119,-0.0956
26.7104,-0.1046,-0.0128,-0.0965
26.7304,-0.1032,-0.014,-0.0968
26.7504,-0.101,-0.0147,-0.0975
26.7704,-0.0985,-0.0166,-0.0978
26.7904,-0.0951,-0.0181,-0.0975
26.8104,-0.0951,-0.0181,-0.0975
26.8304,-0.0951,-0.0181,-0.0975
26.8504,-0.0858,-0.0188,-0.0934
26.8704,-0.0848,-0.0167,-0.0964
26.8904,-0.0841,-0.0155,-0.0965
26.9104,-0.0836,-0.0148,-0.0965
26.9304,-0.084,-0.0149,-0.0966
26.9504,-0.0848,-0.0149,-0.0956
26.9704,-0.0857,-0.015,-0.0944
26.9904,-0.0865,-0.0159,-0.0934
27.0104,-0.0877,-0.0159,-0.092
27.0304,-0.0888,-0.0155,-0.0911
27.0504,-0.0888,-0.0155,-0.0911
27.0704,-0.0906,-0.0134,-0.089
27.0904,-0.0906,-0.0125,-0.0893
27.1104,-0.0896,-0.0114,-0.0895
27.1304,-0.089,-0.0103,-0.0904
27.1504,-0.0884,-0.0092,-0.0916
27.1704,-0.0879,-0.0084,-0.0918
27.1904,-0.0871,-0.0076,-0.0926
27.2104,-0.0866,-0.0072,-0.0932
27.2304,-0.0862,-0.0071,-0.0934
27.2504,-0.086,-0.0074,-0.0939
27.2704,-0.0859,-0.0076,-0.0939
27.2904,-0.0861,-0.0078,-0.0938
27.3104,-0.0863,-0.0079,-0.0935
27.3304,-0.087,-0.0081,-0.0927
27.3504,-0.0879,-0.0082,-0.0919
27.3704,-0.0887,-0.0087,-0.0912
27.3904,-0.0893,-0.0096,-0.0905
27.4104,-0.0897,-0.0105,-0.0899
27.4304,-0.09,-0.0114,-0.0894
27.4504,-0.0899,-0.0123,-0.0897
27.4704,-0.0895,-0.0133,-0.0903
27.4904,-0.089,-0.0141,-0.0907
27.5134,-0.0889,-0.015,-0.0911
27.5334,-0.0888,-0.0156,-0.0911
27.5534,-0.0888,-0.0155,-0.0912
27.5734,-0.0886,-0.0149,-0.0912
27.5934,-0.0888,-0.0143,-0.0911
27.6134,-0.0891,-0.0136,-0.0907
27.6334,-0.0897,-0.013,-0.09
27.6534,-0.0897,-0.0121,-0.0897
27.6734,-0.0897,-0.0114,-0.0899
27.6934,-0.0893,-0.0104,-0.0904
27.7134,-0.0891,-0.0098,-0.0907
27.7334,-0.0887,-0.0091,-0.0911
27.7534,-0.0883,-0.0089,-0.0915
27.7734,-0.0877,-0.0085,-0.092
27.7934,-0.0872,-0.0084,-0.0926
27.8134,-0.0868,-0.0083,-0.093
27.8334,-0.0868,-0.0082,-0.093
27.8534,-0.087,-0.008,-0.0929
27.8734,-0.0872,-0.0079,-0.0925
27.8934,-0.0874,-0.0078,-0.0924
27.9134,-0.0877,-0.0082,-0.0922
27.9334,-0.0878,-0.0089,-0.092
27.9534,-0.0882,-0.0095,-0.0916
27.9734,-0.0885,-0.0099,-0.0913
27.9934,-0.0889,-0.0104,-0.0909
28.0134,-0.0895,-0.011,-0.0902
28.0334,-0.0898,-0.0113,-0.0897
28.0534,-0.0897,-0.0117,-0.0897
28.0734,-0.0894,-0.0119,-0.0901
28.0934,-0.0889,-0.0121,-0.0907
28.1134,-0.0886,-0.012,-0.091
28.1334,-0.0885,-0.012,-0.091
28.1534,-0.0887,-0.012,-0.0909
28.1734,-0.0892,-0.012,-0.0905
28.1934,-0.0895,-0.0116,-0.09
28.2134,-0.0896,-0.0112,-0.0899
28.2334,-0.0895,-0.0107,-0.09
28.2534,-0.0894,-0.0102,-0.0903
28.2734,-0.0891,-0.01,-0.0906
28.2934,-0.0887,-0.0097,-0.091
28.3134,-0.0885,-0.0097,-0.0913
28.3334,-0.0884,-0.0097,-0.0912
28.3534,-0.0884,-0.0098,-0.0913
28.3734,-0.0885,-0.0098,-0.0913
28.3934,-0.0886,-0.0098,-0.0912
28.4134,-0.0889,-0.0099,-0.0908
28.4334,-0.0893,-0.0102,-0.0904
28.4534,-0.0896,-0.0106,-0.0901
28.4734,-0.0895,-0.0109,-0.09
28.4864,-0.0895,-0.0112,-0.09
28.5134,-0.0893,-0.0113,-0.0903
28.5334,-0.0891,-0.0113,-0.0906
28.5534,-0.0891,-0.0112,-0.0905
28.5734,-0.0893,-0.0112,-0.0903
28.5934,-0.0895,-0.011,-0.0901
28.6134,-0.0895,-0.0106,-0.0902
28.6334,-0.0895,-0.0104,-0.0901
28.6534,-0.0894,-0.0103,-0.0903
28.6734,-0.0892,-0.0102,-0.0905
28.6934,-0.0891,-0.0104,-0.0906
28.7134,-0.089,-0.0105,-0.0906
28.7334,-0.0892,-0.0107,-0.0905
28.7534,-0.0894,-0.0109,-0.0903
28.7734,-0.0896,-0.0111,-0.0901
28.7934,-0.0895,-0.011,-0.0901
28.8134,-0.0894,-0.0109,-0.0902
28.8334,-0.0893,-0.0107,-0.0903
28.8534,-0.0893,-0.0105,-0.0904
28.8734,-0.0893,-0.0104,-0.0904
28.8934,-0.0894,-0.0104,-0.0903
28.9134,-0.0894,-0.0104,-0.0902
28.9334,-0.0894,-0.0104,-0.0902
28.9534,-0.0893,-0.0105,-0.0903
28.9734,-0.0894,-0.0106,-0.0903
28.9934,-0.0893,-0.0107,-0.0903
29.0134,-0.0893,-0.0107,-0.0903
29.0334,-0.0894,-0.0107,-0.0902
29.0534,-0.0894,-0.0106,-0.0902
29.0734,-0.0894,-0.0106,-0.0902
29.0934,-0.0893,-0.0105,-0.0903
29.1134,-0.0893,-0.0105,-0.0903
29.1334,-0.0893,-0.0105,-0.0903
29.1534,-0.0893,-0.0106,-0.0903
29.1734,-0.0894,-0.0107,-0.0903
29.1934,-0.0894,-0.0108,-0.0903
29.2134,-0.0894,-0.0109,-0.0902
29.2334,-0.0894,-0.0109,-0.0903
29.2534,-0.0894,-0.0108,-0.0903
29.2734,-0.0894,-0.0107,-0.0903
29.2934,-0.0894,-0.0107,-0.0903
29.3134,-0.0894,-0.0107,-0.0903
29.3334,-0.0894,-0.0107,-0.0903
29.3534,-0.0894,-0.0107,-0.0903
29.3734,-0.0894,-0.0108,-0.0903
29.3934,-0.0894,-0.011,-0.0902
29.4134,-0.0894,-0.011,-0.0902
29.4334,-0.0894,-0.0109,-0.0903
29.4534,-0.0894,-0.0107,-0.0902
29.4734,-0.0894,-0.0105,-0.0902
29.4864,-0.0894,-0.0103,-0.0903
29.5134,-0.0894,-0.0103,-0.0903
29.5344,-0.0893,-0.0103,-0.0904
29.5544,-0.0893,-0.0104,-0.0903
29.5734,-0.0893,-0.0106,-0.0903
29.5934,-0.0894,-0.0108,-0.0902
29.6134,-0.0894,-0.011,-0.0902
29.6334,-0.0894,-0.011,-0.0903
29.6534,-0.0894,-0.0111,-0.0902
29.6734,-0.0893,-0.011,-0.0902
29.6874,-0.0893,-0.0109,-0.0903
29.7074,-0.0894,-0.0108,-0.0903
29.7274,-0.0894,-0.0107,-0.0903
29.7474,-0.0894,-0.0108,-0.0903
29.7674,-0.0894,-0.0108,-0.0903
29.7874,-0.0894,-0.0107,-0.0903
29.8074,-0.0894,-0.0108,-0.0903
29.8274,-0.0894,-0.011,-0.0902
29.8474,-0.0894,-0.0111,-0.0902
29.8674,-0.0894,-0.0111,-0.0902
29.8884,-0.0893,-0.0112,-0.0902
29.9074,-0.0894,-0.0113,-0.0903
29.9274,-0.0894,-0.0113,-0.0903
29.9474,-0.0893,-0.0114,-0.0903
29.9674,-0.0893,-0.0114,-0.0903
29.9874,-0.0893,-0.0115,-0.0903
30.0074,-0.0893,-0.0116,-0.0903
30.0284,-0.0893,-0.0115,-0.0903
30.0484,-0.0893,-0.0116,-0.0903
30.0684,-0.0893,-0.0115,-0.0903
30.0884,-0.0894,-0.0115,-0.0903
30.1074,-0.0894,-0.0114,-0.0903
30.1284,-0.0894,-0.0113,-0.0903
30.1484,-0.0894,-0.0113,-0.0903
30.1684,-0.0894,-0.0112,-0.0903
30.1884,-0.0894,-0.0111,-0.0902
30.2074,-0.0894,-0.0111,-0.0902
30.2284,-0.0894,-0.011,-0.0902
30.2474,-0.0894,-0.0109,-0.0903
30.2684,-0.0894,-0.0109,-0.0903
30.2874,-0.0894,-0.011,-0.0903
30.3074,-0.0893,-0.011,-0.0903
30.3274,-0.0894,-0.0111,-0.0902
30.3474,-0.0894,-0.011,-0.0902
30.3674,-0.0894,-0.011,-0.0903
30.3874,-0.0894,-0.0108,-0.0903
30.4074,-0.0893,-0.0108,-0.0903
30.4274,-0.0893,-0.0108,-0.0903
30.4474,-0.0894,-0.0109,-0.0903
30.4674,-0.0894,-0.0111,-0.0902
30.4884,-0.0894,-0.0112,-0.0902
30.5074,-0.0894,-0.0113,-0.0903
30.5284,-0.0894,-0.0114,-0.0903
30.5474,-0.0893,-0.0115,-0.0903
30.5674,-0.0893,-0.0116,-0.0903
30.5874,-0.0894,-0.0116,-0.0903
30.6074,-0.0893,-0.0116,-0.0903
30.6284,-0.0893,-0.0116,-0.0903
30.6474,-0.0893,-0.0115,-0.0903
30.6674,-0.0893,-0.0114,-0.0902
30.6874,-0.0894,-0.0112,-0.0902
30.7074,-0.0894,-0.011,-0.0902
30.7284,-0.0894,-0.0108,-0.0903
30.7474,-0.0894,-0.0107,-0.0903
30.7674,-0.0894,-0.0106,-0.0902
30.7984,-0.0894,-0.0107,-0.0903
30.8074,-0.0894,-0.0108,-0.0903
30.8284,-0.0894,-0.011,-0.0902
30.8474,-0.0894,-0.0112,-0.0902
30.8674,-0.0894,-0.0113,-0.0902
30.8884,-0.0894,-0.0113,-0.0903
30.9074,-0.0893,-0.0114,-0.0903
30.9274,-0.0894,-0.0113,-0.0903
30.9474,-0.0894,-0.0113,-0.0903
30.9674,-0.0894,-0.0112,-0.0903
30.9874,-0.0894,-0.0111,-0.0902
31.0074,-0.0894,-0.011,-0.0902
31.0274,-0.0894,-0.0108,-0.0903
31.0474,-0.0894,-0.0108,-0.0903
31.0674,-0.0894,-0.0108,-0.0903
31.0874,-0.0893,-0.0109,-0.0903
31.1174,-0.0894,-0.011,-0.0903
31.1384,-0.0894,-0.0112,-0.0902
31.1474,-0.0894,-0.0112,-0.0902
31.1674,-0.0894,-0.0113,-0.0902
31.1874,-0.0894,-0.0113,-0.0903
31.2074,-0.0894,-0.0112,-0.0903
31.2274,-0.0894,-0.0111,-0.0902
31.2474,-0.0894,-0.0109,-0.0903
31.2675,-0.0895,-0.0107,-0.0903
31.2875,-0.0894,-0.0106,-0.0903
31.3185,-0.0894,-0.0106,-0.0903
31.3285,-0.0894,-0.0107,-0.0903
31.3475,-0.0893,-0.0109,-0.0903
31.3785,-0.0894,-0.0111,-0.0902
31.3885,-0.0894,-0.0112,-0.0902
31.4074,-0.0894,-0.0114,-0.0902
31.4275,-0.0894,-0.0114,-0.0903
31.4475,-0.0894,-0.0114,-0.0903
31.4675,-0.0893,-0.0115,-0.0903
31.4875,-0.0893,-0.0115,-0.0902
31.5105,-0.0894,-0.0115,-0.0902
31.5305,-0.0893,-0.0115,-0.0903
31.5505,-0.0893,-0.0115,-0.0903
31.5705,-0.0893,-0.0114,-0.0903
31.5905,-0.0893,-0.0114,-0.0903
31.6105,-0.0894,-0.0113,-0.0902
31.6305,-0.0894,-0.0113,-0.0902
31.6505,-0.0894,-0.0112,-0.0902
31.6705,-0.0894,-0.011,-0.0902
31.6905,-0.0894,-0.0109,-0.0903
31.7105,-0.0894,-0.0108,-0.0903
31.7305,-0.0894,-0.0108,-0.0902
31.7505,-0.0894,-0.011,-0.0903
31.7705,-0.0894,-0.0111,-0.0902
31.7905,-0.0894,-0.0113,-0.0902
31.8105,-0.0894,-0.0113,-0.0903
31.8305,-0.0894,-0.0114,-0.0902
31.8505,-0.0893,-0.0115,-0.0903
31.8705,-0.0893,-0.0117,-0.0902
31.8905,-0.0893,-0.0117,-0.0903
31.9105,-0.0894,-0.0119,-0.0903
31.9305,-0.0894,-0.012,-0.0903
31.9505,-0.0894,-0.0121,-0.0903
31.9705,-0.0894,-0.0123,-0.0903
31.9905,-0.0894,-0.0124,-0.0903
32.0105,-0.0895,-0.0127,-0.0902
32.0305,-0.0895,-0.0128,-0.0902
32.0505,-0.0895,-0.013,-0.0902
32.0705,-0.0895,-0.0131,-0.0903
32.0905,-0.0895,-0.0133,-0.0903
32.1105,-0.0895,-0.0134,-0.0903
32.1305,-0.0895,-0.0136,-0.0903
32.1505,-0.0895,-0.0138,-0.0903
32.1705,-0.0894,-0.014,-0.0904
32.1905,-0.0894,-0.014,-0.0904
32.2105,-0.0895,-0.0146,-0.0903
32.2305,-0.0895,-0.0145,-0.0903
32.2505,-0.0895,-0.0145,-0.0903
32.2705,-0.0894,-0.014,-0.0904
32.2905,-0.0895,-0.0139,-0.0903
32.3105,-0.0895,-0.0138,-0.0903
32.3305,-0.0895,-0.0137,-0.0903
32.3505,-0.0895,-0.0136,-0.0903
32.3705,-0.0895,-0.0135,-0.0903
32.3905,-0.0895,-0.0134,-0.0903
32.4105,-0.0896,-0.0133,-0.0903
32.4305,-0.0895,-0.0133,-0.0902
32.4505,-0.0895,-0.0132,-0.0903
32.4705,-0.0895,-0.0132,-0.0903
32.4905,-0.0895,-0.0132,-0.0903
32.5105,-0.0895,-0.0132,-0.0902
32.5305,-0.0895,-0.0131,-0.0902
32.5505,-0.0895,-0.0132,-0.0902
32.5705,-0.0895,-0.0131,-0.0903
32.5905,-0.0895,-0.0132,-0.0903
32.6105,-0.0895,-0.0132,-0.0902
32.6305,-0.0895,-0.0133,-0.0903
32.6505,-0.0896,-0.0133,-0.0903
32.6705,-0.0896,-0.0134,-0.0902
32.6905,-0.0895,-0.0135,-0.0903
32.7105,-0.0895,-0.0136,-0.0903
32.7305,-0.0895,-0.0137,-0.0903
32.7505,-0.0895,-0.0138,-0.0903
32.7705,-0.0895,-0.014,-0.0903
32.7905,-0.0895,-0.014,-0.0903
32.8105,-0.0895,-0.014,-0.0903
32.8305,-0.0895,-0.014,-0.0903
32.8505,-0.0893,-0.014,-0.0904
32.8705,-0.0894,-0.014,-0.0904
32.8905,-0.0895,-0.0138,-0.0903
32.9105,-0.0895,-0.0135,-0.0903
32.9305,-0.0895,-0.0132,-0.0903
32.9505,-0.0895,-0.0128,-0.0903
32.9705,-0.0894,-0.0122,-0.0904
32.9905,-0.0894,-0.0116,-0.0903
33.0105,-0.0894,-0.011,-0.0902
33.0305,-0.0894,-0.0103,-0.0902
33.0505,-0.0894,-0.0097,-0.0903
33.0705,-0.0894,-0.0094,-0.0904
33.0905,-0.0893,-0.0093,-0.0904
33.1105,-0.0891,-0.0096,-0.0905
33.1305,-0.0889,-0.01,-0.0907
33.1505,-0.0887,-0.0105,-0.0909
33.1705,-0.0887,-0.0109,-0.0909
33.1905,-0.0891,-0.0112,-0.0905
33.2105,-0.0895,-0.0115,-0.0901
33.2305,-0.0896,-0.0115,-0.0898
33.2505,-0.0896,-0.0115,-0.0899
33.2705,-0.0895,-0.0115,-0.0901
33.2905,-0.0892,-0.0112,-0.0904
33.3105,-0.0891,-0.0109,-0.0905
33.3305,-0.0892,-0.0106,-0.0904
33.3505,-0.0895,-0.0105,-0.0901
33.3705,-0.0896,-0.0104,-0.09
33.3905,-0.0895,-0.0105,-0.09
33.4105,-0.0895,-0.0108,-0.0902
33.4305,-0.0893,-0.0111,-0.0903
33.4505,-0.0892,-0.0115,-0.0903
33.4705,-0.0893,-0.0117,-0.0903
33.4905,-0.0894,-0.012,-0.0902
33.5125,-0.0896,-0.0122,-0.0902
33.5325,-0.0896,-0.0126,-0.0901
33.5525,-0.0895,-0.0128,-0.0902
33.5725,-0.0889,-0.0135,-0.0902
33.5925,-0.0882,-0.0144,-0.0902
33.6125,-0.0875,-0.0151,-0.0903
33.6325,-0.0872,-0.0159,-0.0904
33.6525,-0.0872,-0.0169,-0.0905
33.6725,-0.0869,-0.0175,-0.0907
33.6925,-0.0869,-0.0175,-0.0907
33.7125,-0.0856,-0.0176,-0.0923
33.7325,-0.0845,-0.0175,-0.0935
33.7525,-0.0834,-0.0174,-0.0947
33.7725,-0.082,-0.0174,-0.0957
33.7925,-0.0814,-0.0175,-0.098
33.8125,-0.0814,-0.0182,-0.098
33.8325,-0.0821,-0.0189,-0.096
33.8525,-0.083,-0.0198,-0.095
33.8725,-0.0838,-0.0206,-0.0952
33.8925,-0.0841,-0.0217,-0.0952
33.9125,-0.0841,-0.0217,-0.0952
33.9325,-0.0841,-0.0217,-0.0952
33.9525,-0.0841,-0.0217,-0.0952
33.9725,-0.0841,-0.0217,-0.0952
33.9925,-0.0841,-0.0217,-0.0952
34.0125,-0.0841,-0.0217,-0.0952
34.0325,-0.0841,-0.0217,-0.0952
34.0525,-0.0841,-0.0217,-0.0952
34.0725,-0.0841,-0.0217,-0.0952
34.0925,-0.0841,-0.0217,-0.0952
34.1125,-0.0841,-0.0217,-0.0952
34.1325,-0.0841,-0.0217,-0.0952
34.1525,-0.0841,-0.0217,-0.0952
34.1725,-0.0841,-0.0217,-0.0952
34.1925,-0.0841,-0.0217,-0.0952
34.2125,-0.0841,-0.0217,-0.0952
34.2325,-0.0841,-0.0217,-0.0952
34.2525,-0.0841,-0.0217,-0.0952
34.2725,-0.0841,-0.0217,-0.0952
34.2925,-0.0841,-0.0217,-0.0952
34.3125,-0.0841,-0.0217,-0.0952
34.3325,-0.0841,-0.0217,-0.0952
34.3525,-0.0841,-0.0217,-0.0952
34.3725,-0.0841,-0.0217,-0.0952
34.3925,-0.0841,-0.0217,-0.0952
34.4125,-0.0841,-0.0217,-0.0952
34.4325,-0.0841,-0.0217,-0.0952
34.4525,-0.0841,-0.0217,-0.0952
34.4725,-0.0841,-0.0217,-0.0952
34.4885,-0.0841,-0.0217,-0.0952
34.5125,-0.0841,-0.0217,-0.0952
34.5325,-0.0841,-0.0217,-0.0952
34.5525,-0.0841,-0.0217,-0.0952
34.5735,-0.0841,-0.0217,-0.0952
34.5935,-0.0841,-0.0217,-0.0952
34.6135,-0.0841,-0.0217,-0.0952
34.6335,-0.0841,-0.0217,-0.0952
34.6535,-0.0841,-0.0217,-0.0952
34.6735,-0.0841,-0.0217,-0.0952
34.6935,-0.0841,-0.0217,-0.0952
34.7135,-0.0841,-0.0217,-0.0952
34.7335,-0.0841,-0.0217,-0.0952
34.7535,-0.0841,-0.0217,-0.0952
34.7735,-0.0841,-0.0217,-0.0952
34.7935,-0.0841,-0.0217,-0.0952
34.8135,-0.0841,-0.0217,-0.0952
34.8335,-0.0841,-0.0217,-0.0952
34.8535,-0.0841,-0.0217,-0.0952
34.8735,-0.0841,-0.0217,-0.0952
34.8935,-0.0841,-0.0217,-0.0952
34.9135,-0.0841,-0.0217,-0.0952
34.9335,-0.0841,-0.0217,-0.0952
34.9535,-0.0841,-0.0217,-0.0952
34.9735,-0.0841,-0.0217,-0.0952
34.9935,-0.0841,-0.0217,-0.0952
35.0135,-0.0841,-0.0217,-0.0952
35.0335,-0.0841,-0.0217,-0.0952
35.0535,-0.0841,-0.0217,-0.0952
35.0735,-0.0841,-0.0217,-0.0952
35.0935,-0.0841,-0.0217,-0.0952
35.1135,-0.0841,-0.0217,-0.0952
35.1335,-0.0841,-0.0217,-0.0952
35.1535,-0.0841,-0.0217,-0.0952
35.1735,-0.0841,-0.0217,-0.0952
35.1935,-0.0841,-0.0217,-0.0952
35.2135,-0.0841,-0.0217,-0.0952
35.2335,-0.0841,-0.0217,-0.0952
35.2535,-0.1328,-0.073,-0.1832
35.2735,-0.1319,-0.0694,-0.1863
35.2935,-0.1316,-0.0656,-0.191
35.3135,-0.1328,-0.0611,-0.1971
35.3335,-0.1344,-0.0567,-0.2044
35.3535,-0.1369,-0.0519,-0.2128
35.3735,-0.1399,-0.0467,-0.2214
35.3935,-0.1435,-0.041,-0.2304
35.4135,-0.1469,-0.035,-0.2398
35.4335,-0.1504,-0.0299,-0.2493
35.4535,-0.1534,-0.0246,-0.2592
35.4735,-0.1562,-0.0199,-0.2699
35.4935,-0.1586,-0.0148,-0.282
35.5135,-0.1605,-0.0101,-0.2942
35.5335,-0.1625,-0.0055,-0.3058
35.5535,-0.1622,-0.0017,-0.3191
35.5735,-0.1613,0.0017,-0.3323
35.5935,-0.1597,0.0053,-0.3447
35.6135,-0.1576,0.0081,-0.3565
35.6335,-0.1554,0.0108,-0.3684
35.6535,-0.1531,0.0129,-0.3805
35.6735,-0.1507,0.0149,-0.3921
35.6935,-0.1481,0.0169,-0.4041
35.7135,-0.1455,0.0188,-0.4155
35.7335,-0.143,0.0206,-0.4256
35.7535,-0.1413,0.0221,-0.4361
35.7735,-0.1398,0.0235,-0.4481
35.7935,-0.1394,0.0245,-0.4603
35.8135,-0.139,0.026,-0.4719
35.8335,-0.1389,0.0277,-0.4831
35.8535,-0.139,0.0297,-0.4939
35.8735,-0.1393,0.0318,-0.5044
35.8935,-0.1399,0.0343,-0.5147
35.9135,-0.141,0.0371,-0.524
35.9335,-0.1431,0.0402,-0.533
35.9535,-0.1465,0.0436,-0.542
35.9735,-0.1513,0.0474,-0.5501
35.9935,-0.157,0.0513,-0.5571
36.0135,-0.1632,0.0547,-0.5633
36.0336,-0.1691,0.0576,-0.5679
36.0536,-0.1751,0.0598,-0.5718
36.0736,-0.1806,0.0615,-0.5745
36.0936,-0.1852,0.0628,-0.5759
36.1136,-0.1888,0.0629,-0.5775
36.1336,-0.1913,0.0622,-0.5803
36.1536,-0.1926,0.0609,-0.5832
36.1736,-0.1923,0.0591,-0.5869
36.1936,-0.191,0.057,-0.5913
36.2136,-0.1888,0.0553,-0.595
36.2336,-0.1864,0.0542,-0.5974
36.2536,-0.1837,0.0534,-0.5995
36.2736,-0.181,0.0526,-0.6019
36.2936,-0.1785,0.0519,-0.6037
36.3136,-0.1762,0.0513,-0.605
36.3336,-0.1738,0.051,-0.6057
36.3536,-0.1715,0.0508,-0.606
36.3736,-0.1691,0.0505,-0.6063
36.3936,-0.1669,0.0504,-0.6065
36.4136,-0.1646,0.0502,-0.6069
36.4336,-0.1625,0.0501,-0.6073
36.4536,-0.1604,0.0503,-0.6077
36.4736,-0.1583,0.0508,-0.6082
36.4936,-0.1563,0.0514,-0.609
36.5136,-0.1544,0.0521,-0.61
36.5336,-0.1522,0.0529,-0.6108
36.5536,-0.15,0.0537,-0.6115
36.5736,-0.1476,0.0545,-0.6117
36.5936,-0.1448,0.0552,-0.6116
36.6136,-0.1414,0.0557,-0.6114
36.6336,-0.1378,0.0562,-0.6109
36.6536,-0.1339,0.0564,-0.6102
36.6736,-0.13,0.0569,-0.6092
36.6936,-0.1258,0.0571,-0.6082
36.7136,-0.1215,0.0575,-0.6073
36.7336,-0.1175,0.0582,-0.6062
36.7536,-0.1137,0.0591,-0.6051
36.7736,-0.1103,0.0605,-0.6039
36.7936,-0.1074,0.0624,-0.6027
36.8136,-0.1052,0.0649,-0.6015
36.8336,-0.1038,0.0684,-0.6001
36.8536,-0.1031,0.0728,-0.5984
36.8736,-0.1029,0.0779,-0.5959
36.8936,-0.1031,0.084,-0.5927
36.9136,-0.1039,0.0907,-0.5893
36.9336,-0.1047,0.0974,-0.5855
36.9536,-0.1057,0.1043,-0.5821
36.9736,-0.1067,0.1114,-0.5787
36.9936,-0.1075,0.1185,-0.5755
37.0136,-0.1084,0.1254,-0.5733
37.0336,-0.1093,0.132,-0.571
37.0536,-0.11,0.1381,-0.569
37.0736,-0.1099,0.144,-0.5676
37.0936,-0.1093,0.1491,-0.5666
37.1136,-0.1081,0.1539,-0.5666
37.1336,-0.1066,0.1583,-0.5668
37.1536,-0.1046,0.1625,-0.5675
37.1736,-0.1018,0.1664,-0.5687
37.1936,-0.0985,0.17,-0.5701
37.2136,-0.0951,0.1734,-0.5718
37.2336,-0.0911,0.1765,-0.5736
37.2536,-0.0869,0.179,-0.5755
37.2736,-0.0824,0.1813,-0.5774
37.2936,-0.0781,0.1831,-0.579
37.3136,-0.0738,0.1844,-0.5803
37.3336,-0.0694,0.1852,-0.5815
37.3536,-0.0654,0.1856,-0.5824
37.3736,-0.0617,0.1857,-0.583
37.3936,-0.0583,0.1854,-0.5832
37.4116,-0.055,0.1849,-0.583
37.4316,-0.0521,0.1841,-0.5824
37.4516,-0.0493,0.1832,-0.5816
37.4716,-0.0466,0.1824,-0.5808
37.4906,-0.0441,0.1817,-0.5801
37.5116,-0.0415,0.1814,-0.5797
37.5316,-0.0386,0.1813,-0.5794
37.5516,-0.0353,0.1816,-0.5794
37.5716,-0.0316,0.1819,-0.5794
37.5916,-0.0273,0.1824,-0.5795
37.6116,-0.0228,0.1829,-0.5795
37.6316,-0.018,0.1835,-0.5796
37.6516,-0.0131,0.1841,-0.5795
37.6716,-0.0081,0.1848,-0.5796
37.6916,-0.0028,0.1853,-0.5796
37.7116,0.0023,0.1861,-0.5795
37.7316,0.0076,0.1867,-0.5794
37.7516,0.0129,0.1873,-0.5795
37.7716,0.0181,0.1881,-0.5793
37.7916,0.0233,0.1888,-0.5792
37.8116,0.0283,0.1897,-0.5791
37.8316,0.0334,0.1906,-0.579
37.8516,0.0384,0.1919,-0.5789
37.8716,0.0432,0.1932,-0.5787
37.8916,0.0483,0.1943,-0.5787
