t,x (m),y (m),z (m) 
97.9908,-0.1521,0.0122,-0.0923
98.0118,-0.1526,0.0116,-0.0919
98.0308,-0.1531,0.0109,-0.0925
98.0588,-0.1537,0.0103,-0.0919
98.0788,-0.1542,0.0099,-0.092
98.0988,-0.1548,0.0091,-0.092
98.1188,-0.1552,0.0085,-0.0918
98.1328,-0.1556,0.0075,-0.0923
98.1518,-0.1563,0.0063,-0.0922
98.1728,-0.1568,0.0056,-0.0923
98.1918,-0.1573,0.0046,-0.0923
98.2128,-0.1579,0.0036,-0.0921
98.2318,-0.1582,0.0028,-0.0923
98.2518,-0.1586,0.0019,-0.0922
98.2718,-0.1592,0.0011,-0.0923
98.2918,-0.1598,0.0002,-0.0921
98.3118,-0.1601,-0.0005,-0.0921
98.3318,-0.1603,-0.0011,-0.0921
98.3518,-0.1607,-0.0022,-0.0922
98.3728,-0.1608,-0.0028,-0.0923
98.3928,-0.1614,-0.0036,-0.0922
98.4128,-0.1617,-0.0043,-0.0923
98.4328,-0.1618,-0.0046,-0.0922
98.4528,-0.1619,-0.0051,-0.0922
98.4708,-0.1623,-0.0055,-0.0921
98.4918,-0.1626,-0.0067,-0.0923
98.5098,-0.1627,-0.0076,-0.0926
98.5308,-0.1629,-0.0093,-0.0931
98.5508,-0.163,-0.0106,-0.093
98.5708,-0.1632,-0.012,-0.0935
98.5898,-0.1636,-0.013,-0.0936
98.6108,-0.1645,-0.0148,-0.0938
98.6308,-0.1646,-0.016,-0.0935
98.6508,-0.165,-0.0172,-0.0932
98.6708,-0.1657,-0.0188,-0.0938
98.6928,-0.1659,-0.0207,-0.0934
98.7128,-0.1659,-0.0227,-0.0929
98.7318,-0.1659,-0.0245,-0.0937
98.7518,-0.1661,-0.0263,-0.0933
98.7788,-0.1658,-0.0277,-0.0936
98.7988,-0.1658,-0.0294,-0.0936
98.8108,-0.1663,-0.0313,-0.0938
98.8318,-0.1668,-0.0329,-0.0941
98.8508,-0.1668,-0.0344,-0.0934
98.8718,-0.1672,-0.0362,-0.0935
98.8908,-0.1674,-0.0375,-0.0931
98.9118,-0.168,-0.0388,-0.0924
98.9318,-0.1685,-0.0402,-0.0921
98.9518,-0.169,-0.0412,-0.0919
98.9718,-0.1682,-0.0416,-0.0925
98.9918,-0.1676,-0.043,-0.0926
99.0118,-0.1674,-0.0439,-0.0933
99.0308,-0.1674,-0.0452,-0.0933
99.0518,-0.1676,-0.0467,-0.093
99.0708,-0.1676,-0.0479,-0.0927
99.0988,-0.1677,-0.0494,-0.0924
99.1188,-0.1679,-0.0502,-0.0925
99.1388,-0.1678,-0.0511,-0.0927
99.1588,-0.1675,-0.0518,-0.0929
99.1728,-0.1673,-0.0529,-0.093
99.1928,-0.1674,-0.0537,-0.0929
99.2128,-0.1672,-0.0548,-0.093
99.2318,-0.1671,-0.0555,-0.0929
99.2517,-0.167,-0.0565,-0.0927
99.2728,-0.1669,-0.0575,-0.0923
99.2917,-0.1667,-0.0579,-0.0926
99.3117,-0.1666,-0.0586,-0.0925
99.3327,-0.1666,-0.0591,-0.0926
99.3527,-0.1664,-0.0596,-0.0926
99.3727,-0.1664,-0.0601,-0.0926
99.3927,-0.1662,-0.0608,-0.0926
99.4127,-0.1661,-0.0613,-0.0926
99.4327,-0.1659,-0.0617,-0.0926
99.4587,-0.1656,-0.062,-0.0927
99.4787,-0.1655,-0.0622,-0.0927
99.4987,-0.1653,-0.0623,-0.0927
99.5117,-0.1653,-0.0624,-0.0928
99.5317,-0.1654,-0.0625,-0.0928
99.5527,-0.1654,-0.0627,-0.0928
99.5727,-0.1654,-0.0629,-0.0927
99.5917,-0.1654,-0.0629,-0.0928
99.6127,-0.1654,-0.0628,-0.0927
99.6327,-0.1654,-0.0627,-0.0927
99.6527,-0.1655,-0.0626,-0.0928
99.6737,-0.1654,-0.0627,-0.0928
99.6927,-0.1654,-0.0627,-0.0928
99.7127,-0.1654,-0.0627,-0.0928
99.7327,-0.1653,-0.0627,-0.0928
99.7537,-0.1653,-0.0626,-0.0927
99.7737,-0.1654,-0.0626,-0.0927
99.7927,-0.1655,-0.0627,-0.0928
99.8127,-0.1654,-0.0627,-0.0928
99.8367,-0.1653,-0.0628,-0.0928
99.8567,-0.1653,-0.0627,-0.0929
99.8727,-0.1654,-0.0626,-0.0928
99.8927,-0.1654,-0.0626,-0.0928
99.9127,-0.1654,-0.0626,-0.0928
99.9337,-0.1654,-0.0627,-0.0928
99.9527,-0.1654,-0.0627,-0.0928
99.9727,-0.1653,-0.0627,-0.0928
99.9927,-0.1653,-0.0627,-0.0928
100.0137,-0.1653,-0.0626,-0.0928
100.0327,-0.1654,-0.0626,-0.0928
100.0527,-0.1654,-0.0626,-0.0928
100.0737,-0.1654,-0.0627,-0.0928
100.0917,-0.1653,-0.0627,-0.0928
100.1127,-0.1653,-0.0627,-0.0929
100.1317,-0.1652,-0.0626,-0.0929
100.1587,-0.1653,-0.0626,-0.093
100.1787,-0.1653,-0.0626,-0.0929
100.1987,-0.1653,-0.0626,-0.0929
100.2137,-0.1653,-0.0625,-0.0929
100.2337,-0.1654,-0.0624,-0.0929
100.2527,-0.1653,-0.0623,-0.0929
100.2737,-0.1653,-0.0622,-0.093
100.2927,-0.1651,-0.0621,-0.0931
100.3127,-0.1651,-0.0619,-0.0932
100.3337,-0.1651,-0.0615,-0.0934
100.3537,-0.165,-0.0611,-0.0935
100.3727,-0.1648,-0.0608,-0.0937
100.3937,-0.1647,-0.0604,-0.0939
100.4137,-0.1646,-0.0602,-0.0941
100.4327,-0.1644,-0.06,-0.0944
100.4537,-0.1641,-0.0598,-0.0946
100.4737,-0.1638,-0.0596,-0.0949
100.4987,-0.1636,-0.0595,-0.0952
100.5187,-0.1634,-0.0595,-0.0957
100.5327,-0.163,-0.0596,-0.0959
100.5507,-0.1626,-0.06,-0.0962
100.5717,-0.1623,-0.0603,-0.0965
100.5917,-0.1619,-0.0609,-0.0965
100.6117,-0.1616,-0.0617,-0.0966
100.6317,-0.1613,-0.0625,-0.0966
100.6517,-0.1612,-0.0634,-0.0963
100.6717,-0.1609,-0.064,-0.0963
100.6927,-0.1608,-0.0643,-0.0967
100.7117,-0.1607,-0.0642,-0.0966
100.7307,-0.1606,-0.0639,-0.097
100.7517,-0.1604,-0.0633,-0.0972
100.7717,-0.1603,-0.0626,-0.0972
100.7906,-0.1602,-0.062,-0.0976
100.8106,-0.1604,-0.0616,-0.0974
100.8316,-0.1606,-0.0613,-0.0972
100.8587,-0.1611,-0.0613,-0.0968
100.8786,-0.1618,-0.0614,-0.0962
100.8986,-0.1621,-0.0617,-0.0958
100.9136,-0.1625,-0.0617,-0.0952
100.9316,-0.1629,-0.0615,-0.0948
100.9516,-0.1631,-0.061,-0.0944
100.9716,-0.1634,-0.0605,-0.0942
100.9926,-0.1636,-0.06,-0.0944
101.0126,-0.1637,-0.0598,-0.0943
101.0336,-0.1636,-0.0596,-0.0943
101.0536,-0.1634,-0.0596,-0.0944
101.0736,-0.163,-0.0597,-0.0944
101.0926,-0.1626,-0.0593,-0.0946
101.1136,-0.1625,-0.0589,-0.0949
101.1336,-0.162,-0.0585,-0.0953
101.1536,-0.1613,-0.0581,-0.0957
101.1736,-0.1605,-0.0578,-0.0964
101.1996,-0.1597,-0.0577,-0.0968
101.2196,-0.1592,-0.0576,-0.0972
101.2396,-0.1585,-0.0574,-0.0976
101.2596,-0.1578,-0.0572,-0.0978
101.2736,-0.1573,-0.0572,-0.0972
101.2926,-0.1571,-0.0569,-0.097
101.3126,-0.1566,-0.0563,-0.097
101.3336,-0.1561,-0.0558,-0.0968
101.3536,-0.1555,-0.0555,-0.0966
101.3726,-0.155,-0.055,-0.0965
101.3936,-0.1544,-0.054,-0.0961
101.4136,-0.1537,-0.0534,-0.0959
101.4336,-0.1531,-0.0531,-0.0955
101.4526,-0.1522,-0.0527,-0.0954
101.4716,-0.1512,-0.0524,-0.0951
101.4916,-0.15,-0.0519,-0.095
101.5116,-0.1486,-0.0519,-0.0948
101.5316,-0.147,-0.052,-0.0946
101.5516,-0.147,-0.052,-0.0946
101.5796,-0.147,-0.052,-0.0946
101.5996,-0.147,-0.052,-0.0946
101.6146,-0.147,-0.052,-0.0946
101.6336,-0.147,-0.052,-0.0946
101.6536,-0.147,-0.052,-0.0946
101.6726,-0.147,-0.052,-0.0946
101.6916,-0.147,-0.052,-0.0946
101.7116,-0.147,-0.052,-0.0946
101.7316,-0.147,-0.052,-0.0946
101.7526,-0.147,-0.052,-0.0946
101.7716,-0.147,-0.052,-0.0946
101.7926,-0.147,-0.052,-0.0946
101.8136,-0.147,-0.052,-0.0946
101.8326,-0.147,-0.052,-0.0946
101.8526,-0.147,-0.052,-0.0946
101.8726,-0.147,-0.052,-0.0946
101.8986,-0.147,-0.052,-0.0946
101.9186,-0.147,-0.052,-0.0946
101.9386,-0.147,-0.052,-0.0946
101.9585,-0.147,-0.052,-0.0946
101.9725,-0.147,-0.052,-0.0946
101.9915,-0.147,-0.052,-0.0946
102.0115,-0.147,-0.052,-0.0946
102.0315,-0.147,-0.052,-0.0946
102.0505,-0.147,-0.052,-0.0946
102.0715,-0.147,-0.052,-0.0946
102.0915,-0.147,-0.052,-0.0946
102.1105,-0.147,-0.052,-0.0946
102.1315,-0.147,-0.052,-0.0946
102.1505,-0.147,-0.052,-0.0946
102.1735,-0.147,-0.052,-0.0946
102.1925,-0.147,-0.052,-0.0946
102.2125,-0.147,-0.052,-0.0946
102.2325,-0.147,-0.052,-0.0946
102.2585,-0.147,-0.052,-0.0946
102.2785,-0.147,-0.052,-0.0946
102.2985,-0.147,-0.052,-0.0946
102.3125,-0.147,-0.052,-0.0946
102.3325,-0.147,-0.052,-0.0946
102.3535,-0.147,-0.052,-0.0946
102.3725,-0.147,-0.052,-0.0946
102.3925,-0.147,-0.052,-0.0946
102.4125,-0.147,-0.052,-0.0946
102.4325,-0.147,-0.052,-0.0946
102.4525,-0.147,-0.052,-0.0946
102.4715,-0.147,-0.052,-0.0946
102.4925,-0.0901,-0.0228,-0.0921
102.5135,-0.09,-0.0225,-0.092
102.5325,-0.0906,-0.0222,-0.0923
102.5525,-0.0906,-0.0222,-0.0922
102.5725,-0.0907,-0.0223,-0.0924
102.5985,-0.0906,-0.0224,-0.0924
102.6185,-0.0904,-0.0229,-0.0922
102.6385,-0.0906,-0.0228,-0.0924
102.6585,-0.0906,-0.0232,-0.0921
102.6715,-0.0907,-0.0233,-0.0921
102.6915,-0.0907,-0.0233,-0.0921
102.7135,-0.0904,-0.0236,-0.0924
102.7345,-0.0904,-0.0237,-0.0922
102.7535,-0.0903,-0.0236,-0.0922
102.7715,-0.0903,-0.0236,-0.0922
102.7925,-0.0904,-0.0237,-0.0923
102.8125,-0.0904,-0.0237,-0.0923
102.8325,-0.0904,-0.0238,-0.0923
102.8515,-0.0903,-0.0238,-0.0923
102.8725,-0.0903,-0.0239,-0.0923
102.8935,-0.0903,-0.024,-0.0924
102.9125,-0.0903,-0.0241,-0.0923
102.9325,-0.0903,-0.0241,-0.0923
102.9525,-0.0903,-0.0241,-0.0923
102.9745,-0.0903,-0.0241,-0.0923
102.9945,-0.0903,-0.0241,-0.0923
103.0125,-0.0903,-0.0241,-0.0923
103.0325,-0.0903,-0.0241,-0.0923
103.0525,-0.0903,-0.0241,-0.0923
103.0725,-0.0903,-0.0241,-0.0923
103.0925,-0.0903,-0.0241,-0.0923
103.1125,-0.0903,-0.0241,-0.0923
103.1325,-0.0903,-0.0241,-0.0923
103.1525,-0.0903,-0.024,-0.0924
103.1725,-0.0903,-0.0239,-0.0923
103.1935,-0.0903,-0.0238,-0.0923
103.2135,-0.0903,-0.0238,-0.0923
103.2335,-0.0905,-0.0234,-0.0922
103.2524,-0.0905,-0.0234,-0.0922
103.2724,-0.0905,-0.023,-0.092
103.2934,-0.0907,-0.0226,-0.0924
103.3124,-0.0907,-0.0226,-0.0924
103.3404,-0.0907,-0.0226,-0.0924
103.3604,-0.0907,-0.0226,-0.0924
103.3724,-0.0907,-0.0226,-0.0924
103.3934,-0.0907,-0.0226,-0.0924
103.4124,-0.0907,-0.0226,-0.0924
103.4324,-0.0907,-0.0226,-0.0924
103.4524,-0.0905,-0.0203,-0.0923
103.4724,-0.0905,-0.0203,-0.0923
103.4924,-0.091,-0.02,-0.0924
103.5124,-0.091,-0.0199,-0.0923
103.5334,-0.091,-0.0201,-0.0923
103.5534,-0.091,-0.0201,-0.0923
103.5724,-0.091,-0.0201,-0.0923
103.5924,-0.091,-0.0201,-0.0923
103.6134,-0.091,-0.0201,-0.0923
103.6314,-0.091,-0.0201,-0.0923
103.6534,-0.091,-0.0201,-0.0923
103.6774,-0.091,-0.0201,-0.0923
103.6974,-0.091,-0.0201,-0.0923
103.7174,-0.091,-0.0201,-0.0923
103.7334,-0.091,-0.0201,-0.0923
103.7534,-0.091,-0.0201,-0.0923
103.7734,-0.0907,-0.0202,-0.0924
103.7934,-0.0907,-0.0202,-0.0924
103.8134,-0.0907,-0.0202,-0.0924
103.8324,-0.0907,-0.0202,-0.0924
103.8534,-0.0907,-0.0202,-0.0924
103.8734,-0.0907,-0.0202,-0.0924
103.8924,-0.0906,-0.0198,-0.0927
103.9134,-0.0906,-0.0198,-0.0927
103.9324,-0.0902,-0.0202,-0.0921
103.9534,-0.0901,-0.0204,-0.0921
103.9724,-0.0901,-0.0204,-0.0921
103.9994,-0.0901,-0.0205,-0.0921
104.0204,-0.0901,-0.0205,-0.0921
104.0404,-0.0901,-0.0205,-0.0921
104.0594,-0.0911,-0.0192,-0.0921
104.0724,-0.0911,-0.0192,-0.0921
104.0934,-0.0911,-0.0192,-0.0921
104.1134,-0.0911,-0.0192,-0.0921
104.1334,-0.0911,-0.0192,-0.0921
104.1534,-0.0911,-0.0192,-0.0921
104.1734,-0.0911,-0.0192,-0.0921
104.1934,-0.0911,-0.0192,-0.0921
104.2124,-0.0911,-0.0192,-0.0921
104.2334,-0.0911,-0.0192,-0.0921
104.2534,-0.0911,-0.0192,-0.0921
104.2724,-0.0911,-0.0192,-0.0921
104.2934,-0.0911,-0.0192,-0.0921
104.3134,-0.0911,-0.0192,-0.0921
104.3324,-0.0911,-0.0192,-0.0921
104.3584,-0.0911,-0.0192,-0.0921
104.3784,-0.0911,-0.0192,-0.0921
104.3984,-0.0911,-0.0192,-0.0921
104.4144,-0.0911,-0.0192,-0.0921
104.4334,-0.0911,-0.0192,-0.0921
104.4534,-0.0911,-0.0192,-0.0921
104.4734,-0.0911,-0.0192,-0.0921
104.4934,-0.0908,-0.0203,-0.0927
104.5134,-0.0908,-0.0203,-0.0927
104.5334,-0.0908,-0.0203,-0.0927
104.5524,-0.0908,-0.0203,-0.0927
104.5734,-0.0908,-0.0203,-0.0927
104.5924,-0.0908,-0.0203,-0.0927
104.6124,-0.0908,-0.0203,-0.0927
104.6323,-0.0908,-0.0203,-0.0927
104.6534,-0.0897,-0.0202,-0.0922
104.6733,-0.0895,-0.0201,-0.0919
104.6983,-0.09,-0.0198,-0.0921
104.7183,-0.0897,-0.0202,-0.0917
104.7383,-0.0902,-0.0204,-0.0918
104.7533,-0.0902,-0.02,-0.0919
104.7713,-0.0901,-0.0205,-0.0918
104.7913,-0.0902,-0.0205,-0.0918
104.8123,-0.09,-0.0205,-0.0919
104.8323,-0.0901,-0.0205,-0.0919
104.8523,-0.0901,-0.0205,-0.0918
104.8733,-0.0901,-0.0205,-0.0918
104.8923,-0.0901,-0.0201,-0.0918
104.9123,-0.0902,-0.0205,-0.0917
104.9343,-0.0903,-0.0206,-0.0917
104.9543,-0.0902,-0.0206,-0.0917
104.9733,-0.09,-0.0205,-0.0918
104.9933,-0.0898,-0.0204,-0.0922
105.0143,-0.0898,-0.0204,-0.0922
105.0333,-0.0898,-0.0204,-0.0922
105.0583,-0.0898,-0.0204,-0.0922
105.0783,-0.0898,-0.0204,-0.0922
105.0983,-0.0898,-0.0204,-0.0922
105.1133,-0.0898,-0.0204,-0.0922
105.1343,-0.0898,-0.0204,-0.0922
105.1533,-0.0898,-0.0204,-0.0922
105.1743,-0.0898,-0.0204,-0.0922
105.1943,-0.0906,-0.02,-0.0924
105.2133,-0.09,-0.0202,-0.0918
105.2333,-0.0902,-0.0202,-0.0922
105.2523,-0.0899,-0.0205,-0.0921
105.2723,-0.09,-0.0204,-0.092
105.2933,-0.09,-0.0204,-0.092
105.3123,-0.0899,-0.0204,-0.0921
105.3333,-0.0898,-0.02,-0.092
105.3533,-0.0899,-0.0203,-0.092
105.3743,-0.0899,-0.0203,-0.092
105.3933,-0.0894,-0.0201,-0.092
105.4223,-0.0899,-0.0203,-0.092
105.4423,-0.0901,-0.0205,-0.0919
105.4623,-0.0899,-0.02,-0.092
105.4743,-0.0901,-0.0205,-0.0919
105.4933,-0.0901,-0.0205,-0.0919
105.5143,-0.0899,-0.0204,-0.092
105.5333,-0.09,-0.0204,-0.092
105.5533,-0.09,-0.0204,-0.0919
105.5723,-0.09,-0.0204,-0.0919
105.5933,-0.09,-0.0204,-0.0919
105.6133,-0.0899,-0.0205,-0.0919
105.6343,-0.0899,-0.0204,-0.0918
105.6543,-0.09,-0.0204,-0.0918
105.6733,-0.0899,-0.0204,-0.0919
105.6933,-0.0899,-0.0204,-0.0919
105.7143,-0.0898,-0.0204,-0.0919
105.7333,-0.0899,-0.0205,-0.0919
105.7533,-0.09,-0.0205,-0.0919
105.7773,-0.09,-0.0206,-0.092
105.7973,-0.09,-0.0206,-0.092
105.8173,-0.0901,-0.0206,-0.092
105.8353,-0.0901,-0.0207,-0.0919
105.8533,-0.0901,-0.0206,-0.0919
105.8733,-0.0901,-0.0207,-0.0919
105.8933,-0.0901,-0.0207,-0.0919
105.9133,-0.0901,-0.0206,-0.0919
105.9333,-0.0899,-0.0205,-0.0919
105.9543,-0.0902,-0.0207,-0.0918
105.9743,-0.0902,-0.0207,-0.0918
105.9943,-0.0902,-0.0207,-0.0918
106.0123,-0.0905,-0.0205,-0.0922
106.0323,-0.0899,-0.0208,-0.0916
106.0523,-0.0901,-0.0206,-0.0919
106.0723,-0.0901,-0.0206,-0.0919
106.0983,-0.0901,-0.0206,-0.0919
106.1182,-0.0901,-0.0206,-0.0919
106.1382,-0.0901,-0.0206,-0.0919
106.1582,-0.0902,-0.0207,-0.0918
106.1742,-0.09,-0.0207,-0.0918
106.1922,-0.09,-0.0206,-0.0919
106.2132,-0.0902,-0.0205,-0.0921
106.2332,-0.0902,-0.0205,-0.0921
106.2552,-0.0902,-0.0204,-0.0921
106.2742,-0.09,-0.0205,-0.0921
106.2942,-0.0901,-0.0205,-0.0921
106.3132,-0.0901,-0.0205,-0.0921
106.3332,-0.0902,-0.0206,-0.0918
106.3532,-0.0901,-0.0206,-0.0919
106.3732,-0.0901,-0.0206,-0.0919
106.3932,-0.0901,-0.0206,-0.0918
106.4122,-0.09,-0.0204,-0.0917
106.4332,-0.09,-0.0204,-0.0917
106.4582,-0.0899,-0.0201,-0.0919
106.4782,-0.0901,-0.0205,-0.0919
106.4982,-0.0901,-0.0206,-0.0919
106.5142,-0.0902,-0.0205,-0.0921
106.5322,-0.0902,-0.0204,-0.0921
106.5532,-0.0902,-0.0205,-0.0921
106.5722,-0.0902,-0.0205,-0.0921
106.5942,-0.0902,-0.0205,-0.0921
106.6142,-0.09,-0.0205,-0.0921
106.6332,-0.0904,-0.0207,-0.0917
106.6532,-0.0902,-0.0205,-0.0922
106.6732,-0.0902,-0.0205,-0.092
106.6932,-0.0902,-0.0206,-0.0918
106.7132,-0.0901,-0.0206,-0.0918
106.7332,-0.0902,-0.0206,-0.0919
106.7532,-0.0902,-0.0205,-0.0919
106.7732,-0.0902,-0.0206,-0.0919
106.7932,-0.0902,-0.0206,-0.0918
106.8132,-0.0903,-0.0205,-0.0919
106.8362,-0.0903,-0.0206,-0.0919
106.8562,-0.0903,-0.0206,-0.0919
106.8742,-0.0902,-0.0206,-0.0919
106.8942,-0.0903,-0.0206,-0.0919
106.9142,-0.0903,-0.0206,-0.0919
106.9342,-0.0902,-0.0205,-0.0919
106.9542,-0.0902,-0.0205,-0.0919
106.9742,-0.0901,-0.0206,-0.0919
106.9942,-0.0901,-0.0206,-0.0919
107.0142,-0.0902,-0.0205,-0.0919
107.0341,-0.0901,-0.0206,-0.0918
107.0541,-0.0901,-0.0206,-0.0918
107.0741,-0.0902,-0.0206,-0.0919
107.0961,-0.0901,-0.0206,-0.0919
107.1141,-0.0902,-0.0206,-0.0919
107.1351,-0.0901,-0.0206,-0.0919
107.1591,-0.0901,-0.0206,-0.0919
107.1791,-0.0902,-0.0206,-0.0919
107.1991,-0.0901,-0.0206,-0.0919
107.2141,-0.0901,-0.0206,-0.0919
107.2341,-0.0902,-0.0207,-0.0919
107.2541,-0.0902,-0.0206,-0.0919
107.2751,-0.0902,-0.0206,-0.0919
107.2951,-0.0902,-0.0207,-0.0919
107.3141,-0.0902,-0.0208,-0.0919
107.3371,-0.0902,-0.0207,-0.092
107.3551,-0.0902,-0.0207,-0.092
107.3741,-0.0902,-0.0206,-0.092
107.3921,-0.0902,-0.0206,-0.092
107.4131,-0.0902,-0.0206,-0.092
107.4351,-0.0902,-0.0206,-0.092
107.4541,-0.0902,-0.0206,-0.092
107.4741,-0.0902,-0.0206,-0.092
107.4981,-0.0902,-0.0206,-0.0919
107.5181,-0.0902,-0.0206,-0.0919
107.5341,-0.0902,-0.0206,-0.092
107.5541,-0.0902,-0.0206,-0.092
107.5731,-0.0902,-0.0207,-0.092
107.5941,-0.0902,-0.0206,-0.0919
107.6151,-0.0902,-0.0206,-0.0919
107.6341,-0.0902,-0.0206,-0.0919
107.6551,-0.0902,-0.0206,-0.092
107.6751,-0.0901,-0.0206,-0.092
107.6941,-0.0902,-0.0206,-0.092
107.7151,-0.0902,-0.0206,-0.092
107.7341,-0.0902,-0.0206,-0.092
107.7551,-0.0902,-0.0206,-0.092
107.7741,-0.0902,-0.0206,-0.092
107.7971,-0.0902,-0.0206,-0.092
107.8151,-0.0902,-0.0206,-0.092
107.8351,-0.0902,-0.0206,-0.092
107.8581,-0.0902,-0.0206,-0.092
107.8781,-0.0902,-0.0207,-0.092
107.8981,-0.0902,-0.0206,-0.092
107.9151,-0.0903,-0.0207,-0.0919
107.9341,-0.0902,-0.0206,-0.092
107.9551,-0.0902,-0.0207,-0.092
107.9741,-0.0901,-0.0206,-0.092
107.9951,-0.0903,-0.0207,-0.0919
108.0151,-0.0902,-0.0206,-0.092
108.0341,-0.0902,-0.0206,-0.092
108.0551,-0.0901,-0.0207,-0.092
108.0751,-0.0901,-0.0207,-0.092
108.0951,-0.0902,-0.0206,-0.092
108.1151,-0.0902,-0.0206,-0.092
108.1351,-0.0902,-0.0206,-0.092
108.1551,-0.0901,-0.0207,-0.092
108.1751,-0.0902,-0.0206,-0.092
108.1981,-0.0902,-0.0206,-0.092
108.2181,-0.0902,-0.0206,-0.092
108.2381,-0.0902,-0.0206,-0.092
108.2581,-0.0902,-0.0206,-0.092
108.2741,-0.0902,-0.0206,-0.092
108.2951,-0.0902,-0.0206,-0.092
108.3151,-0.0902,-0.0206,-0.092
108.3341,-0.0902,-0.0207,-0.092
108.3551,-0.0903,-0.0207,-0.0919
108.3751,-0.0902,-0.0206,-0.092
108.3951,-0.0902,-0.0206,-0.092
108.4151,-0.0901,-0.0207,-0.092
108.4351,-0.0902,-0.0206,-0.092
108.4551,-0.0902,-0.0206,-0.092
108.4741,-0.0902,-0.0206,-0.092
108.4941,-0.0902,-0.0206,-0.092
108.5131,-0.0902,-0.0206,-0.092
108.5331,-0.0901,-0.0206,-0.092
108.5531,-0.0902,-0.0206,-0.092
108.5791,-0.0902,-0.0206,-0.092
108.5991,-0.0902,-0.0206,-0.092
108.6131,-0.0902,-0.0206,-0.092
108.633,-0.0902,-0.0206,-0.092
108.653,-0.0903,-0.0207,-0.0919
108.673,-0.0902,-0.0206,-0.092
108.693,-0.0901,-0.0206,-0.092
108.714,-0.0902,-0.0206,-0.092
108.733,-0.0902,-0.0206,-0.092
108.754,-0.0902,-0.0206,-0.092
108.774,-0.0902,-0.0206,-0.092
108.794,-0.0902,-0.0206,-0.092
108.813,-0.0902,-0.0206,-0.092
108.833,-0.0902,-0.0206,-0.092
108.854,-0.0902,-0.0206,-0.092
108.874,-0.0902,-0.0207,-0.092
108.898,-0.0902,-0.0206,-0.092
108.918,-0.0902,-0.0206,-0.092
108.938,-0.0902,-0.0206,-0.092
108.958,-0.0903,-0.0207,-0.0919
108.974,-0.0902,-0.0207,-0.092
108.994,-0.0901,-0.0206,-0.092
109.013,-0.0902,-0.0206,-0.092
109.033,-0.0902,-0.0206,-0.092
109.054,-0.0902,-0.0207,-0.092
109.074,-0.0902,-0.0206,-0.092
109.094,-0.0902,-0.0206,-0.092
109.114,-0.0901,-0.0206,-0.0919
109.134,-0.0902,-0.0206,-0.092
109.154,-0.0902,-0.0208,-0.0919
109.174,-0.0902,-0.0206,-0.092
109.194,-0.0902,-0.0206,-0.092
109.214,-0.0902,-0.0206,-0.092
109.234,-0.0902,-0.0206,-0.092
109.258,-0.0902,-0.0206,-0.092
109.278,-0.0902,-0.0206,-0.092
109.298,-0.0902,-0.0207,-0.092
109.314,-0.0902,-0.0206,-0.092
109.334,-0.0902,-0.0206,-0.092
109.354,-0.0903,-0.0207,-0.0919
109.374,-0.0901,-0.0207,-0.092
109.394,-0.0902,-0.0206,-0.092
109.414,-0.0902,-0.0206,-0.092
109.434,-0.0902,-0.0206,-0.092
109.454,-0.0902,-0.0206,-0.092
109.475,-0.0902,-0.0207,-0.092
109.495,-0.0902,-0.0207,-0.092
109.514,-0.0902,-0.0206,-0.092
109.534,-0.0901,-0.0206,-0.092
109.5529,-0.0902,-0.0206,-0.092
109.5729,-0.0902,-0.0206,-0.092
109.5999,-0.0903,-0.0208,-0.0919
109.6189,-0.0902,-0.0206,-0.092
109.6399,-0.0902,-0.0206,-0.092
109.6589,-0.0901,-0.0206,-0.092
109.6739,-0.0901,-0.0206,-0.092
109.6939,-0.0902,-0.0201,-0.0921
109.7139,-0.0902,-0.0204,-0.092
109.7339,-0.0902,-0.0205,-0.0919
109.7549,-0.0902,-0.0205,-0.0919
109.7739,-0.0902,-0.0205,-0.0919
109.7949,-0.0902,-0.0205,-0.0919
109.8129,-0.0902,-0.0205,-0.0919
109.8339,-0.0902,-0.0205,-0.0919
109.8539,-0.0902,-0.0205,-0.0919
109.8739,-0.0901,-0.0201,-0.0919
109.8939,-0.0902,-0.0205,-0.0919
109.9139,-0.0902,-0.0205,-0.0919
109.9339,-0.0902,-0.0205,-0.0919
109.9629,-0.0902,-0.0205,-0.0919
109.9829,-0.0902,-0.0205,-0.0919
109.9949,-0.0902,-0.0205,-0.0919
110.0129,-0.0902,-0.0205,-0.0919
110.0329,-0.0902,-0.0206,-0.0919
110.0529,-0.0903,-0.0206,-0.0919
110.0729,-0.0902,-0.0206,-0.0919
110.0939,-0.0902,-0.0206,-0.092
110.1129,-0.0901,-0.0207,-0.092
110.1339,-0.0901,-0.0206,-0.092
110.1539,-0.0902,-0.0206,-0.092
110.1739,-0.0902,-0.0206,-0.092
110.1939,-0.0902,-0.0206,-0.092
110.2139,-0.0901,-0.0206,-0.092
110.2349,-0.0902,-0.0206,-0.092
110.2549,-0.0902,-0.0206,-0.092
110.2749,-0.0902,-0.0206,-0.092
110.2939,-0.0902,-0.0206,-0.092
110.3139,-0.0902,-0.0207,-0.092
110.3399,-0.0902,-0.0206,-0.092
110.3599,-0.0901,-0.0206,-0.092
110.3729,-0.0902,-0.0206,-0.092
110.3939,-0.0902,-0.0207,-0.092
110.4139,-0.0902,-0.0207,-0.092
110.4339,-0.0902,-0.0206,-0.092
110.4549,-0.0902,-0.0206,-0.092
