t,x,y,z
47.6955,0.0128,0.0978,-0.0894
47.7155,0.0128,0.0978,-0.0894
47.7365,0.0128,0.0978,-0.0894
47.7565,0.0128,0.0978,-0.0894
47.7755,0.0128,0.0978,-0.0894
47.8025,0.0128,0.0978,-0.0894
47.8225,0.0128,0.0978,-0.0894
47.8425,0.0128,0.0978,-0.0894
47.8625,0.0128,0.0978,-0.0894
47.8755,0.0128,0.0978,-0.0894
47.8965,0.0128,0.0978,-0.0894
47.9165,0.0128,0.0978,-0.0894
47.9365,0.0128,0.0978,-0.0894
47.9565,0.0128,0.0978,-0.0894
47.9765,0.0128,0.0978,-0.0894
47.9965,0.0128,0.0978,-0.0894
48.0165,0.0128,0.0978,-0.0894
48.0385,0.0128,0.0978,-0.0894
48.0585,0.0128,0.0978,-0.0894
48.0765,0.0128,0.0978,-0.0894
48.0965,0.0128,0.0978,-0.0894
48.1165,0.0128,0.0978,-0.0894
48.1405,0.0128,0.0978,-0.0894
48.1605,0.0128,0.0978,-0.0894
48.1765,0.0128,0.0978,-0.0894
48.1955,0.0128,0.0978,-0.0894
48.2165,0.0128,0.0978,-0.0894
48.2365,0.0128,0.0979,-0.0894
48.2565,0.0128,0.0979,-0.0894
48.2765,0.0129,0.0979,-0.0894
48.2965,0.0129,0.098,-0.0895
48.3165,0.0128,0.0979,-0.0895
48.3385,0.0127,0.0978,-0.0894
48.3585,0.0128,0.0979,-0.0894
48.3785,0.0128,0.0979,-0.0895
48.3965,0.0128,0.0979,-0.0895
48.4175,0.0128,0.0979,-0.0895
48.4365,0.0128,0.0979,-0.0895
48.4565,0.0128,0.0979,-0.0895
48.4765,0.0128,0.0979,-0.0895
48.4965,0.0128,0.0979,-0.0895
48.5195,0.0128,0.098,-0.0895
48.5395,0.0128,0.098,-0.0895
48.5595,0.0128,0.0979,-0.0894
48.5795,0.0128,0.098,-0.0895
48.5965,0.0128,0.098,-0.0894
48.6165,0.0128,0.098,-0.0894
48.6365,0.0128,0.0979,-0.0895
48.6565,0.0128,0.0979,-0.0894
48.6765,0.0127,0.098,-0.0894
48.6965,0.0127,0.098,-0.0895
48.7205,0.0127,0.098,-0.0895
48.7405,0.0126,0.098,-0.0895
48.7605,0.0126,0.098,-0.0894
48.7755,0.0125,0.098,-0.0894
48.7965,0.0125,0.098,-0.0895
48.8165,0.0118,0.0978,-0.0898
48.8405,0.0124,0.098,-0.0894
48.8605,0.0124,0.0979,-0.0894
48.8765,0.0124,0.0978,-0.0893
48.8965,0.0124,0.0978,-0.0893
48.9165,0.0125,0.0978,-0.0893
48.9355,0.012,0.0976,-0.089
48.9555,0.012,0.0976,-0.089
48.9765,0.012,0.0976,-0.089
48.9965,0.012,0.0976,-0.089
49.0165,0.012,0.0976,-0.089
49.0415,0.012,0.0976,-0.089
49.0615,0.012,0.0976,-0.089
49.0815,0.012,0.0976,-0.089
49.1015,0.012,0.0976,-0.089
49.1165,0.012,0.0976,-0.089
49.1365,0.012,0.0976,-0.089
49.1565,0.012,0.0976,-0.089
49.1765,0.012,0.0976,-0.089
49.1965,0.012,0.0976,-0.089
49.2225,0.012,0.0976,-0.089
49.2425,0.012,0.0976,-0.089
49.2625,0.012,0.0976,-0.089
49.2765,0.012,0.0976,-0.089
49.2965,0.012,0.0976,-0.089
49.3165,0.012,0.0976,-0.089
49.3365,0.012,0.0976,-0.089
49.3565,0.012,0.0976,-0.089
49.3765,0.012,0.0976,-0.089
49.3975,0.012,0.0976,-0.089
49.4245,0.012,0.0976,-0.089
49.4445,0.012,0.0976,-0.089
49.4646,0.012,0.0976,-0.089
49.4766,0.012,0.0976,-0.089
49.4966,0.012,0.0976,-0.089
49.5176,0.012,0.0976,-0.089
49.5406,0.012,0.0976,-0.089
49.5606,0.012,0.0976,-0.089
49.5775,0.012,0.0976,-0.089
49.5965,0.012,0.0976,-0.089
49.6175,0.012,0.0976,-0.089
49.6376,0.012,0.0976,-0.089
49.6556,0.012,0.0976,-0.089
49.6766,0.012,0.0976,-0.089
49.6956,0.012,0.0976,-0.089
49.7156,0.012,0.0976,-0.089
49.7426,0.012,0.0976,-0.089
49.7636,0.012,0.0976,-0.089
49.7826,0.012,0.0976,-0.089
49.7966,0.012,0.0976,-0.089
49.8166,0.012,0.0976,-0.089
49.8366,0.012,0.0976,-0.089
49.8566,0.012,0.0976,-0.089
49.8776,0.012,0.0976,-0.089
49.8966,0.012,0.0976,-0.089
49.9166,0.012,0.0976,-0.089
49.9396,0.012,0.0976,-0.089
49.9596,0.012,0.0976,-0.089
49.9796,0.012,0.0976,-0.089
49.9976,0.012,0.0976,-0.089
50.0166,0.012,0.0976,-0.089
50.0376,0.012,0.0976,-0.089
50.0566,0.012,0.0976,-0.089
50.0816,0.012,0.0976,-0.089
50.1016,0.012,0.0976,-0.089
50.1166,0.012,0.0976,-0.089
50.1426,0.012,0.0976,-0.089
50.1566,0.012,0.0976,-0.089
50.1766,0.0231,0.0949,-0.1149
50.1966,0.0227,0.0967,-0.117
50.2166,0.0217,0.099,-0.1184
50.2406,0.0201,0.101,-0.1188
50.2606,0.0185,0.1021,-0.1186
50.2806,0.0176,0.1025,-0.1186
50.3006,0.0176,0.1025,-0.1186
50.3176,0.0183,0.1022,-0.1189
50.3366,0.0186,0.1019,-0.12
50.3566,0.0188,0.1015,-0.1221
50.3766,0.0182,0.101,-0.1244
50.3966,0.0176,0.1007,-0.1273
50.4166,0.0166,0.1,-0.1311
50.4436,0.0153,0.0992,-0.1361
50.4636,0.0135,0.0987,-0.1414
50.4836,0.0116,0.0978,-0.1482
50.5036,0.0097,0.097,-0.155
50.5166,0.0073,0.0962,-0.1621
50.5366,0.0051,0.0956,-0.1701
50.5566,0.0017,0.0952,-0.1782
50.5776,-0.0021,0.0947,-0.1859
50.5976,-0.0061,0.0936,-0.1929
50.6166,-0.0102,0.092,-0.1997
50.6466,-0.0139,0.0898,-0.2067
50.6566,-0.0179,0.0867,-0.2138
50.6866,-0.0217,0.0842,-0.2205
50.6966,-0.0252,0.0813,-0.2273
50.7166,-0.0283,0.0788,-0.2342
50.7366,-0.0307,0.0763,-0.241
50.7566,-0.0325,0.0738,-0.2477
50.7776,-0.0329,0.0713,-0.2549
50.7966,-0.033,0.0693,-0.2614
50.8166,-0.0322,0.0679,-0.2677
50.8376,-0.0311,0.0673,-0.2742
50.8566,-0.0292,0.0663,-0.2806
50.8776,-0.0264,0.0658,-0.2878
50.8966,-0.0232,0.0655,-0.2952
50.9176,-0.0193,0.0659,-0.3026
50.9406,-0.0159,0.0664,-0.3095
50.9606,-0.0118,0.0669,-0.3161
50.9806,-0.0079,0.0674,-0.3219
50.9976,-0.0042,0.068,-0.3275
51.0166,-0.0009,0.0688,-0.3329
51.0376,0.0019,0.0698,-0.3378
51.0566,0.0041,0.0709,-0.3423
51.0776,0.0058,0.0721,-0.3465
51.0976,0.0069,0.0734,-0.3495
51.1176,0.008,0.0744,-0.3525
51.1416,0.0094,0.075,-0.3556
51.1616,0.011,0.075,-0.3591
51.1816,0.0124,0.0747,-0.3625
51.1976,0.0139,0.0742,-0.3653
51.2186,0.0152,0.0737,-0.3683
51.2376,0.0164,0.0732,-0.3714
51.2576,0.0171,0.0732,-0.3745
51.2776,0.0174,0.0732,-0.3775
51.3036,0.0173,0.0733,-0.3804
51.3236,0.0172,0.0735,-0.3835
51.3436,0.0166,0.0738,-0.3866
51.3636,0.0162,0.0739,-0.3901
51.3836,0.0158,0.074,-0.3938
51.3986,0.0154,0.074,-0.3976
51.4166,0.0147,0.0741,-0.4016
51.4376,0.014,0.0741,-0.4057
51.4576,0.0133,0.074,-0.4095
51.4826,0.0125,0.074,-0.4132
51.5026,0.0116,0.074,-0.4165
51.5226,0.0105,0.0741,-0.4194
51.5416,0.0095,0.074,-0.4218
51.5576,0.0085,0.074,-0.4239
51.5776,0.0077,0.0739,-0.4253
51.5976,0.0073,0.0737,-0.4266
51.6176,0.0072,0.0734,-0.427
51.6386,0.0074,0.073,-0.4267
51.6636,0.0077,0.0728,-0.4262
51.6836,0.0078,0.0727,-0.425
51.7036,0.008,0.0728,-0.4236
51.7236,0.0082,0.0733,-0.4218
51.7376,0.0084,0.074,-0.4199
51.7576,0.0086,0.0753,-0.418
51.7776,0.0089,0.0771,-0.4158
51.7976,0.0092,0.0794,-0.4136
51.8176,0.0095,0.0822,-0.4116
51.8376,0.0097,0.0858,-0.4101
51.8576,0.0095,0.0898,-0.4086
51.8786,0.0089,0.0939,-0.4064
51.8976,0.0083,0.0984,-0.4048
51.9186,0.0076,0.103,-0.4032
51.9376,0.0069,0.1079,-0.402
51.9586,0.0062,0.1126,-0.4007
51.9786,0.0059,0.1171,-0.3996
51.9986,0.0059,0.1213,-0.3984
52.0226,0.0062,0.1252,-0.3971
52.0426,0.0065,0.1288,-0.3957
52.0576,0.0071,0.1321,-0.3945
52.0776,0.0078,0.1351,-0.3936
52.0976,0.0087,0.1379,-0.3925
52.1176,0.0097,0.1405,-0.3918
52.1376,0.0108,0.1428,-0.3913
52.1576,0.012,0.1447,-0.3909
52.1786,0.0136,0.1461,-0.3906
52.1976,0.0154,0.147,-0.3906
52.2236,0.0174,0.1473,-0.3908
52.2436,0.0195,0.1471,-0.3911
52.2636,0.0213,0.1465,-0.3916
52.2786,0.0229,0.1453,-0.3922
52.2986,0.0236,0.1441,-0.3929
52.3186,0.0239,0.1428,-0.3937
52.3406,0.0238,0.1415,-0.3943
52.3606,0.0232,0.1404,-0.3947
52.3776,0.0223,0.1392,-0.395
52.3976,0.0212,0.1383,-0.3952
52.4176,0.0202,0.1376,-0.3954
52.4376,0.019,0.137,-0.3956
52.4576,0.0183,0.1364,-0.3958
52.4776,0.0175,0.1359,-0.3963
52.4976,0.0171,0.1355,-0.3968
52.5186,0.0169,0.1352,-0.3974
52.5426,0.0169,0.1351,-0.3981
52.5626,0.0171,0.1349,-0.3987
52.5776,0.0175,0.1348,-0.3993
52.5976,0.0179,0.1348,-0.3997
52.6176,0.0185,0.1349,-0.3998
52.6386,0.0192,0.1351,-0.3998
52.6576,0.0201,0.1354,-0.3997
52.6776,0.0212,0.1356,-0.3996
52.7006,0.0228,0.1359,-0.3994
52.7206,0.0246,0.1362,-0.3993
52.7406,0.0268,0.1364,-0.3993
52.7606,0.0294,0.1368,-0.3993
52.7806,0.0322,0.137,-0.3995
52.7996,0.0352,0.1372,-0.3997
52.8186,0.0385,0.1374,-0.4001
52.8386,0.0385,0.1374,-0.4001
52.8586,0.0461,0.1372,-0.4008
52.8786,0.0502,0.1368,-0.4011
52.8986,0.0545,0.1364,-0.4011
52.9226,0.0545,0.1364,-0.4011
52.9426,0.0631,0.1345,-0.4009
52.9626,0.0676,0.1332,-0.4008
52.9786,0.072,0.1318,-0.4005
52.9986,0.0764,0.1302,-0.4
53.0186,0.0764,0.1302,-0.4
53.0406,0.0848,0.1261,-0.3987
53.0606,0.0888,0.1236,-0.398
53.0806,0.0926,0.1209,-0.3971
53.0986,0.0961,0.1179,-0.3962
53.1186,0.0996,0.1147,-0.3955
53.1376,0.1031,0.1112,-0.3948
53.1586,0.1068,0.1076,-0.3943
53.1776,0.1103,0.104,-0.3937
53.1986,0.1138,0.1004,-0.3936
53.2176,0.1172,0.0966,-0.3935
53.2426,0.1203,0.0928,-0.3933
53.2626,0.1234,0.0891,-0.3931
53.2826,0.1263,0.0855,-0.3928
53.2976,0.1294,0.0818,-0.3926
53.3186,0.1323,0.0783,-0.3926
53.3386,0.1353,0.0748,-0.3928
53.3586,0.1378,0.0714,-0.393
53.3796,0.1401,0.0682,-0.3934
53.3986,0.1423,0.065,-0.3939
53.4186,0.1444,0.0617,-0.3946
53.4426,0.1463,0.0584,-0.3956
53.4626,0.1483,0.0555,-0.3968
53.4826,0.1501,0.0527,-0.3981
53.4976,0.1501,0.0527,-0.3981
53.5176,0.1501,0.0527,-0.3981
53.5376,0.1501,0.0527,-0.3981
53.5586,0.1501,0.0527,-0.3981
53.5786,0.1501,0.0527,-0.3981
53.5986,0.1501,0.0527,-0.3981
53.6176,0.1604,0.0376,-0.4084
53.6476,0.1619,0.0361,-0.41
53.6586,0.1632,0.0345,-0.4118
53.6786,0.1645,0.0333,-0.4136
53.6976,0.1655,0.0321,-0.4151
53.7186,0.1665,0.0313,-0.4166
53.7406,0.1674,0.0304,-0.4181
53.7606,0.168,0.0298,-0.4196
53.7806,0.1683,0.0297,-0.4213
53.8006,0.1685,0.0304,-0.4232
53.8196,0.1689,0.0317,-0.4251
53.8386,0.1691,0.0341,-0.4271
53.8586,0.1691,0.0341,-0.4271
53.8786,0.1691,0.0341,-0.4271
53.8986,0.1691,0.0341,-0.4271
53.9196,0.1691,0.0341,-0.4271
53.9446,0.1691,0.0341,-0.4271
53.9646,0.1691,0.0341,-0.4271
53.9846,0.1691,0.0341,-0.4271
53.9996,0.1691,0.0341,-0.4271
54.0186,0.1691,0.0341,-0.4271
54.0396,0.0878,0.132,-0.4655
54.0596,0.0572,0.1372,-0.4733
54.0786,0.022,0.1332,-0.481
54.0976,-0.0104,0.1165,-0.4868
54.1276,-0.0309,0.089,-0.4904
54.1476,-0.0341,0.0559,-0.4913
54.1676,-0.0201,0.0272,-0.4879
54.1876,0.0046,0.0089,-0.4805
54.1986,0.0046,0.0089,-0.4805
54.2186,0.0755,0.0062,-0.474
54.2386,0.1075,0.0223,-0.474
54.2586,0.1075,0.0223,-0.474
54.2786,0.1075,0.0223,-0.474
54.2986,0.133,0.1083,-0.4683
54.3186,0.133,0.1083,-0.4683
54.3386,0.0782,0.14,-0.4598
54.3596,0.0431,0.1298,-0.4509
54.3786,0.0165,0.102,-0.4383
54.3986,0.005,0.0631,-0.4224
54.4186,0.0123,0.0217,-0.4052
54.4416,0.0353,-0.0128,-0.3874
54.4616,0.0701,-0.0352,-0.3711
54.4816,0.0701,-0.0352,-0.3711
54.5016,0.1457,-0.0366,-0.3449
54.5186,0.1457,-0.0366,-0.3449
54.5386,0.1457,-0.0366,-0.3449
54.5586,0.2025,0.0416,-0.3247
54.5786,0.1935,0.0722,-0.322
54.5996,0.1707,0.0942,-0.32
54.6186,0.1707,0.0942,-0.32
54.6416,0.1707,0.0942,-0.32
54.6616,0.0829,0.0709,-0.3125
54.6816,0.0706,0.0371,-0.3101
54.7016,0.0727,0.004,-0.3083
54.7186,0.0727,0.004,-0.3083
54.7386,0.1145,-0.0497,-0.3113
54.7586,0.1478,-0.0606,-0.3174
54.7786,0.1834,-0.0578,-0.3274
54.7986,0.2159,-0.0404,-0.3409
54.8236,0.2159,-0.0404,-0.3409
54.8436,0.2464,0.0234,-0.3741
54.8636,0.239,0.0598,-0.3916
54.8846,0.2189,0.0892,-0.4079
54.8986,0.1873,0.1082,-0.4238
54.9186,0.1522,0.1126,-0.4384
54.9386,0.1204,0.1039,-0.4516
54.9586,0.0958,0.0844,-0.4648
54.9796,0.0819,0.0596,-0.4777
54.9986,0.0787,0.0326,-0.4913
55.0246,0.0864,0.0073,-0.506
55.0446,0.104,-0.0125,-0.5222
55.0646,0.1292,-0.0233,-0.5409
55.0796,0.1591,-0.0216,-0.5621
55.0996,0.1865,-0.0062,-0.5849
55.1186,0.2058,0.0215,-0.6085
55.1416,0.2124,0.0572,-0.6318
55.1606,0.2038,0.0946,-0.654
55.1816,0.1814,0.1269,-0.6743
55.1986,0.1489,0.1486,-0.6929
55.2196,0.1128,0.1572,-0.7098
55.2396,0.0778,0.1537,-0.7254
55.2596,0.0482,0.1404,-0.74
55.2786,0.0262,0.1203,-0.754
55.2986,0.013,0.0958,-0.7675
55.3186,0.0094,0.0697,-0.7813
55.3476,0.0161,0.0449,-0.7958
55.3676,0.0328,0.0249,-0.8117
55.3786,0.0572,0.0144,-0.8288
55.4006,0.0848,0.0163,-0.847
55.4186,0.1099,0.0316,-0.8654
55.4396,0.127,0.0581,-0.883
55.4596,0.1321,0.091,-0.8993
55.4786,0.1235,0.1246,-0.9142
55.5006,0.1029,0.153,-0.9276
55.5206,0.0743,0.1722,-0.9398
55.5466,0.0425,0.1802,-0.9507
55.5666,0.0112,0.1783,-0.9607
55.5796,-0.0166,0.168,-0.9699
55.5996,-0.0393,0.151,-0.9784
55.6196,-0.0556,0.1283,-0.9869
55.6396,-0.0635,0.1014,-0.9956
55.6596,-0.0613,0.0734,-1.005
55.6816,-0.0484,0.048,-1.0151
55.7016,-0.0259,0.03,-1.026
55.7216,0.0023,0.0229,-1.037
55.7396,0.0324,0.0292,-1.0479
55.7596,0.0561,0.0467,-1.0577
55.7796,0.0719,0.0738,-1.0667
55.7996,0.0758,0.1051,-1.0751
55.8196,0.0681,0.1357,-1.0828
55.8426,0.0506,0.1611,-1.0898
55.8626,0.0272,0.1783,-1.0965
55.8826,0.0006,0.1874,-1.102
55.8986,-0.0266,0.1881,-1.1067
55.9186,-0.0506,0.1822,-1.1108
55.9386,-0.0724,0.1689,-1.1144
55.9586,-0.0885,0.1508,-1.1176
55.9786,-0.0978,0.1265,-1.1212
55.9996,-0.0982,0.1013,-1.1245
56.0196,-0.0982,0.1013,-1.1245
56.0396,-0.0681,0.0566,-1.1309
56.0686,-0.0422,0.0463,-1.1328
56.0786,-0.0422,0.0463,-1.1328
56.0986,0.0158,0.0581,-1.1333
56.1196,0.0389,0.0797,-1.1315
56.1396,0.0526,0.1072,-1.1293
56.1596,0.0565,0.138,-1.1264
56.1796,0.0512,0.1664,-1.1236
56.1996,0.0383,0.191,-1.1205
56.2196,0.0206,0.2085,-1.1171
56.2476,-0.0011,0.2212,-1.1138
56.2676,-0.0228,0.226,-1.1099
56.2876,-0.0465,0.225,-1.1072
56.2996,-0.068,0.2164,-1.1048
56.3196,-0.0854,0.2016,-1.1024
56.3396,-0.0973,0.1795,-1.1011
56.3596,-0.1009,0.1552,-1.0995
56.3816,-0.0946,0.1286,-1.0983
56.4016,-0.08,0.1069,-1.0962
56.4216,-0.0561,0.0893,-1.0946
56.4396,-0.0283,0.0815,-1.0924
56.4596,-0.0008,0.0833,-1.0907
56.4796,0.0237,0.0937,-1.089
56.4996,0.0451,0.1116,-1.0888
56.5196,0.0587,0.134,-1.0895
56.5396,0.0646,0.1592,-1.0918
56.5597,0.0623,0.1842,-1.0952
56.5797,0.0518,0.2096,-1.1027
56.5997,0.034,0.2291,-1.1109
56.6187,0.0079,0.2432,-1.1228
56.6397,-0.0194,0.2464,-1.1343
56.6597,-0.0501,0.2397,-1.1487
56.6797,-0.0753,0.2222,-1.1629
56.6997,-0.0753,0.2222,-1.1629
56.7187,-0.0753,0.2222,-1.1629
56.7397,-0.0975,0.1328,-1.2056
56.7607,-0.0975,0.1328,-1.2056
56.7807,-0.0583,0.0801,-1.2338
56.8007,-0.0583,0.0801,-1.2338
56.8197,0.0031,0.0641,-1.2618
56.8397,0.0328,0.0715,-1.2758
56.8597,0.0563,0.0869,-1.2894
56.8787,0.0739,0.1095,-1.3038
56.8997,0.0817,0.1341,-1.3169
56.9217,0.08,0.1573,-1.3287
56.9417,0.07,0.1798,-1.3405
56.9597,0.0531,0.1947,-1.3506
56.9807,0.0319,0.2019,-1.3593
56.9997,0.0073,0.2004,-1.3661
57.0197,-0.0152,0.1892,-1.3712
57.0397,-0.034,0.1693,-1.3745
57.0597,-0.034,0.1693,-1.3745
57.0787,-0.048,0.112,-1.3761
57.0997,-0.048,0.112,-1.3761
57.1267,-0.048,0.112,-1.3761
57.1467,0.0039,0.0283,-1.3731
57.1597,0.0358,0.0144,-1.372
57.1797,0.0703,0.0105,-1.3718
57.1997,0.1012,0.0171,-1.3715
57.2207,0.13,0.0334,-1.3725
57.2407,0.1494,0.0563,-1.3738
57.2597,0.1587,0.0817,-1.3751
57.2797,0.158,0.1071,-1.3762
57.3007,0.1484,0.1275,-1.3763
57.3207,0.1317,0.1412,-1.375
57.3397,0.1095,0.1476,-1.3739
57.3597,0.0862,0.1435,-1.3709
57.3797,0.0659,0.1305,-1.3666
57.3997,0.051,0.1095,-1.3612
57.4197,0.051,0.1095,-1.3612
57.4397,0.0437,0.054,-1.3475
57.4597,0.0535,0.0271,-1.3396
57.4797,0.0721,-0.0004,-1.3322
57.4997,0.0977,-0.0203,-1.3249
57.5197,0.1263,-0.0315,-1.3179
57.5397,0.1589,-0.0347,-1.3126
57.5597,0.1917,-0.0277,-1.309
57.5797,0.2183,-0.0112,-1.3061
57.5997,0.2183,-0.0112,-1.3061
57.6197,0.2463,0.0401,-1.303
57.6397,0.2446,0.0684,-1.3023
57.6607,0.2327,0.0937,-1.3015
57.6797,0.2138,0.1107,-1.2994
57.6997,0.1881,0.1206,-1.298
57.7197,0.16,0.1205,-1.2968
57.7397,0.1345,0.1096,-1.2945
57.7597,0.1146,0.0913,-1.2921
57.7807,0.1028,0.0677,-1.2903
57.8007,0.0995,0.0421,-1.2885
57.8207,0.1044,0.017,-1.2868
57.8407,0.1173,-0.0045,-1.2861
57.8587,0.1359,-0.0206,-1.2856
57.8807,0.1585,-0.0295,-1.2861
57.9007,0.1824,-0.0299,-1.2866
57.9187,0.2083,-0.0219,-1.2891
57.9427,0.2291,-0.0051,-1.2913
57.9627,0.2291,-0.0051,-1.2913
57.9797,0.2291,-0.0051,-1.2913
57.9997,0.2445,0.0779,-1.2968
58.0197,0.2445,0.0779,-1.2968
58.0397,0.2066,0.1302,-1.2958
58.0597,0.176,0.1456,-1.2937
58.0797,0.1425,0.1511,-1.2905
58.1007,0.1095,0.1457,-1.2871
58.1207,0.1095,0.1457,-1.2871
58.1417,0.1095,0.1457,-1.2871
58.1617,0.0479,0.084,-1.2774
58.1817,0.0455,0.0588,-1.2752
58.2007,0.0518,0.0361,-1.2738
58.2207,0.0647,0.0198,-1.2731
58.2397,0.0809,0.0116,-1.2722
58.2607,0.1016,0.0101,-1.2729
58.2797,0.1211,0.0181,-1.273
58.3017,0.1371,0.0346,-1.2724
58.3217,0.1477,0.058,-1.2707
58.3397,0.1477,0.058,-1.2707
58.3597,0.1441,0.1168,-1.2637
58.3797,0.1441,0.1168,-1.2637
58.4007,0.1441,0.1168,-1.2637
58.4207,0.0721,0.1904,-1.2428
58.4407,0.0366,0.1998,-1.2343
58.4597,0.0004,0.1991,-1.2259
58.4797,-0.0325,0.1891,-1.2183
58.5067,-0.0325,0.1891,-1.2183
58.5267,-0.0782,0.1488,-1.2066
58.5467,-0.0879,0.1246,-1.2034
58.5607,-0.0878,0.1015,-1.2021
58.5807,-0.0795,0.0829,-1.2018
58.6007,-0.0651,0.0719,-1.203
58.6207,-0.0468,0.0696,-1.2043
58.6397,-0.0274,0.0763,-1.2056
58.6637,-0.0113,0.0925,-1.2058
58.6837,0.0001,0.1164,-1.2049
58.7037,0.0043,0.1458,-1.2024
58.7237,-0.0008,0.1775,-1.1987
58.7407,-0.0144,0.2085,-1.1937
58.7597,-0.0367,0.2359,-1.1882
58.7807,-0.065,0.2569,-1.1821
58.8007,-0.0972,0.2703,-1.1766
58.8207,-0.1308,0.2752,-1.1716
58.8407,-0.1631,0.2714,-1.1682
58.8647,-0.191,0.2604,-1.1661
58.8847,-0.2122,0.2433,-1.166
58.9007,-0.2257,0.2222,-1.1674
58.9207,-0.2297,0.2005,-1.1709
58.9407,-0.2297,0.2005,-1.1709
58.9607,-0.211,0.1652,-1.1801
58.9807,-0.1912,0.158,-1.1845
59.0087,-0.1912,0.158,-1.1845
59.0287,-0.1441,0.1722,-1.1904
59.0487,-0.1241,0.1936,-1.1915
59.0687,-0.1107,0.222,-1.1909
59.0887,-0.1061,0.255,-1.1893
59.1007,-0.1104,0.2881,-1.187
59.1197,-0.1234,0.3189,-1.1847
59.1407,-0.1433,0.3445,-1.1825
59.1607,-0.1676,0.3634,-1.181
59.1807,-0.1928,0.3741,-1.1807
59.2007,-0.2204,0.3774,-1.1817
59.2217,-0.2444,0.3726,-1.1838
59.2407,-0.2626,0.3614,-1.1875
59.2607,-0.2626,0.3614,-1.1875
59.2807,-0.2782,0.3253,-1.1972
59.3007,-0.2782,0.3253,-1.1972
59.3207,-0.2782,0.3253,-1.1972
59.3407,-0.2349,0.2752,-1.2107
59.3607,-0.2062,0.2707,-1.2126
59.3807,-0.2062,0.2707,-1.2126
59.4007,-0.1434,0.2899,-1.2113
59.4207,-0.1165,0.3129,-1.2086
59.4407,-0.0964,0.3424,-1.2049
59.4607,-0.0849,0.376,-1.201
59.4807,-0.0849,0.376,-1.201
59.5007,-0.0877,0.4399,-1.1949
59.5207,-0.1,0.4652,-1.1932
59.5417,-0.1165,0.4838,-1.1932
59.5617,-0.1345,0.4939,-1.195
59.5817,-0.1525,0.4957,-1.1979
59.6017,-0.1671,0.4898,-1.2022
59.6207,-0.1671,0.4898,-1.2022
59.6407,-0.1671,0.4898,-1.2022
59.6607,-0.1718,0.4382,-1.216
59.6797,-0.1718,0.4382,-1.216
59.7007,-0.1718,0.4382,-1.216
59.7247,-0.1008,0.3861,-1.2196
59.7447,-0.0648,0.3806,-1.2172
59.7647,-0.027,0.3837,-1.2136
59.7847,0.0101,0.3954,-1.2088
59.8017,0.0101,0.3954,-1.2088
59.8207,0.0698,0.4393,-1.1987
59.8417,0.0698,0.4393,-1.1987
59.8607,0.0698,0.4393,-1.1987
59.8807,0.1028,0.5236,-1.193
59.9007,0.1028,0.5236,-1.193
59.9257,0.0894,0.5617,-1.1999
59.9457,0.0768,0.5689,-1.2068
59.9657,0.0633,0.5673,-1.2149
59.9807,0.0518,0.5567,-1.2235
60.0017,0.0518,0.5567,-1.2235
60.0207,0.0518,0.5567,-1.2235
60.0417,0.0518,0.5567,-1.2235
60.0637,0.0518,0.5567,-1.2235
60.0807,0.0518,0.5567,-1.2235
60.1017,0.1303,0.4075,-1.2542
60.1207,0.1664,0.3941,-1.2547
60.1407,0.2036,0.3881,-1.254
60.1607,0.2401,0.3899,-1.2536
60.1807,0.2727,0.3983,-1.2537
60.2007,0.2999,0.4119,-1.2548
60.2207,0.3209,0.4292,-1.2576
60.2407,0.3209,0.4292,-1.2576
60.2647,0.3392,0.4654,-1.2694
60.2847,0.3392,0.4654,-1.2694
60.3007,0.3392,0.4654,-1.2694
60.3207,0.3151,0.4897,-1.2972
60.3407,0.3151,0.4897,-1.2972
60.3607,0.3151,0.4897,-1.2972
60.3897,0.3151,0.4897,-1.2972
60.4107,0.3151,0.4897,-1.2972
60.4307,0.3151,0.4897,-1.2972
60.4497,0.3151,0.4897,-1.2972
60.4607,0.3151,0.4897,-1.2972
60.4807,0.3151,0.4897,-1.2972
60.5007,0.3151,0.4897,-1.2972
60.5207,0.3151,0.4897,-1.2972
60.5407,0.4241,0.212,-1.3016
60.5607,0.4556,0.21,-1.2976
60.5817,0.4828,0.2136,-1.2949
60.6017,0.4828,0.2136,-1.2949
60.6207,0.5155,0.2314,-1.2949
60.6427,0.5199,0.2411,-1.297
60.6627,0.5199,0.2411,-1.297
60.6817,0.5199,0.2411,-1.297
60.7017,0.5199,0.2411,-1.297
60.7207,0.5199,0.2411,-1.297
60.7507,0.4497,0.2153,-1.3029
60.7707,0.4497,0.2153,-1.3029
60.7907,0.4497,0.2153,-1.3029
60.8017,0.4039,0.107,-1.2863
60.8207,0.4039,0.107,-1.2863
60.8407,0.4039,0.107,-1.2863
60.8607,0.4039,0.107,-1.2863
60.8807,0.4039,0.107,-1.2863
60.9007,0.4672,-0.09,-1.2387
60.9207,0.4922,-0.1129,-1.2326
60.9457,0.516,-0.1286,-1.2285
60.9657,0.5368,-0.1375,-1.2277
60.9857,0.5521,-0.1407,-1.229
61.0007,0.5521,-0.1407,-1.229
61.0207,0.5521,-0.1407,-1.229
61.0407,0.5521,-0.1407,-1.229
61.0617,0.5521,-0.1407,-1.229
61.0807,0.5093,-0.1381,-1.2478
61.1017,0.5093,-0.1381,-1.2478
61.1217,0.4458,-0.1682,-1.2469
